Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
2008-04-01,3860.15,3866.85,3746.9,3817.45,260945206,8981.22
2008-04-02,3929.6,3946.2,3827.95,3835.5,254908980,8815.03
2008-04-03,3842.6,3880.85,3819.9,3840.3,269100660,9687.49
2008-04-04,3842.45,3843.0,3738.4,3747.95,284976357,9626.96
2008-04-07,3777.55,3853.65,3739.15,3830.5,285848624,9692.14
2008-04-08,3830.5,3834.6,3782.2,3807.1,321702869,10598.58
2008-04-09,3783.3,3850.8,3782.35,3844.4,322694244,9607.37
2008-04-10,3834.15,3880.85,3823.7,3830.75,322313683,10340.47
2008-04-11,3866.25,3888.1,3829.95,3861.7,266765806,9707.62
2008-04-15,3841.85,3954.5,3813.45,3938.0,354277542,11518.08
2008-04-16,3986.6,4001.15,3949.75,3959.75,413324956,11977.32
2008-04-17,4005.15,4038.95,3998.9,4027.9,482296261,12535.02
2008-04-21,4069.3,4104.95,4069.3,4099.75,400622915,10737.58
2008-04-22,4075.8,4135.5,4075.8,4120.85,428522390,11818.36
2008-04-23,4140.6,4146.8,4088.45,4105.25,438193346,11346.25
2008-04-24,4111.0,4141.25,4080.2,4083.6,438237267,12937.52
2008-04-25,4102.4,4166.2,4099.45,4162.55,409810442,12034.04
2008-04-28,4185.2,4186.1,4150.1,4156.9,384519039,10983.1
